CICLO,ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,EJERCIDO_MPD
2012,10,Economía,E,Prestación de Servicios Públicos,962.02427341
2012,10,Economía,F,Promoción y fomento,893.78937356
2012,10,Economía,G,Regulación y supervisión,727.36102162
2012,10,Economía,K,Proyectos de Inversión,1637.96717979
2012,10,Economía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,486.5224256
2012,10,Economía,O,Apoyo a la función pública y al mejoramiento de la gestión,95.95083159
2012,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",2761.27848498
2012,10,Economía,R,Específicos,82.71125473000001
2012,10,Economía,S,Sujetos a Reglas de Operación,10944.36713604
2012,10,Economía,U,Otros Subsidios,1001.63091627
2012,11,Educación Pública,B,Provisión de Bienes Públicos,2227.8693347400003
2012,11,Educación Pública,E,Prestación de Servicios Públicos,110356.81563944
2012,11,Educación Pública,G,Regulación y supervisión,627.85264147
2012,11,Educación Pública,K,Proyectos de Inversión,4193.7763969299995
2012,11,Educación Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,8707.4098954
2012,11,Educación Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,424.24010341
2012,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",1814.8861883
2012,11,Educación Pública,R,Específicos,4835.40720658
2012,11,Educación Pública,S,Sujetos a Reglas de Operación,43681.149864779996
2012,11,Educación Pública,U,Otros Subsidios,105090.93420008
2012,12,Salud,E,Prestación de Servicios Públicos,24254.225688860002
2012,12,Salud,G,Regulación y supervisión,1280.6741731500001
2012,12,Salud,K,Proyectos de Inversión,1896.4287260899998
2012,12,Salud,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2580.35121188
2012,12,Salud,O,Apoyo a la función pública y al mejoramiento de la gestión,159.24807101
2012,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",6134.50731854
2012,12,Salud,R,Específicos,265.16990713999996
2012,12,Salud,S,Sujetos a Reglas de Operación,9849.61813441
2012,12,Salud,U,Otros Subsidios,66317.1085731
2012,13,Marina,A,Funciones de las Fuerzas Armadas,19504.621902900002
2012,13,Marina,K,Proyectos de Inversión,931.00621847
2012,13,Marina,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,890.57140559
2012,13,Marina,R,Específicos,80.96001936
2012,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,1821.56610537
2012,14,Trabajo y Previsión Social,K,Proyectos de Inversión,0
2012,14,Trabajo y Previsión Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,286.13609073000003
2012,14,Trabajo y Previsión Social,O,Apoyo a la función pública y al mejoramiento de la gestión,27.37740552
2012,14,Trabajo y Previsión Social,P,"Planeación, seguimiento y evaluación de políticas públicas",503.04756352
2012,14,Trabajo y Previsión Social,R,Específicos,117.42933992
2012,14,Trabajo y Previsión Social,S,Sujetos a Reglas de Operación,1572.5041300999999
2012,14,Trabajo y Previsión Social,U,Otros Subsidios,32.07654474
2012,15,Reforma Agraria,E,Prestación de Servicios Públicos,1114.45406368
2012,15,Reforma Agraria,F,Promoción y fomento,457.70941261
2012,15,Reforma Agraria,G,Regulación y supervisión,34.089734990000004
2012,15,Reforma Agraria,K,Proyectos de Inversión,17.791913010000002
2012,15,Reforma Agraria,L,Obligaciones de cumplimiento de resolución jurisdiccional,36.34782511
2012,15,Reforma Agraria,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,268.84439968
2012,15,Reforma Agraria,O,Apoyo a la función pública y al mejoramiento de la gestión,40.30207722
2012,15,Reforma Agraria,P,"Planeación, seguimiento y evaluación de políticas públicas",840.43540856
2012,15,Reforma Agraria,S,Sujetos a Reglas de Operación,2140.48413505
2012,15,Reforma Agraria,U,Otros Subsidios,400.66774341
2012,16,Medio Ambiente y Recursos Naturales,E,Prestación de Servicios Públicos,5276.78444377
2012,16,Medio Ambiente y Recursos Naturales,G,Regulación y supervisión,7692.88916217
2012,16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversión,12357.33349765
2012,16,Medio Ambiente y Recursos Naturales,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2442.8987513800002
2012,16,Medio Ambiente y Recursos Naturales,N,Desastres Naturales,219.84716793
2012,16,Medio Ambiente y Recursos Naturales,O,Apoyo a la función pública y al mejoramiento de la gestión,132.99493493
2012,16,Medio Ambiente y Recursos Naturales,P,"Planeación, seguimiento y evaluación de políticas públicas",440.73674898
2012,16,Medio Ambiente y Recursos Naturales,R,Específicos,981.11836078
2012,16,Medio Ambiente y Recursos Naturales,S,Sujetos a Reglas de Operación,17309.14154667
2012,16,Medio Ambiente y Recursos Naturales,U,Otros Subsidios,11170.24532515
2012,17,Procuraduría General de la República,E,Prestación de Servicios Públicos,12041.45212706
2012,17,Procuraduría General de la República,K,Proyectos de Inversión,442.39278075
2012,17,Procuraduría General de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1023.7187851
2012,17,Procuraduría General de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,80.17586572
2012,17,Procuraduría General de la República,R,Específicos,18.94118495
2012,18,Energía,E,Prestación de Servicios Públicos,27956.90466993
2012,18,Energía,F,Promoción y fomento,10.880689689999999
2012,18,Energía,G,Regulación y supervisión,355.99289856999997
2012,18,Energía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,228.75436815999998
2012,18,Energía,O,Apoyo a la función pública y al mejoramiento de la gestión,37.91728651
2012,18,Energía,P,"Planeación, seguimiento y evaluación de políticas públicas",419.89884053
2012,18,Energía,R,Específicos,5651.04999174
2012,19,Aportaciones a Seguridad Social,J,Pensiones y jubilaciones,302534.71017982
2012,19,Aportaciones a Seguridad Social,R,Específicos,15976.667615290002
2012,19,Aportaciones a Seguridad Social,S,Sujetos a Reglas de Operación,8500
2012,19,Aportaciones a Seguridad Social,T,Aportaciones a la seguridad social,78176.490617
2012,19,Aportaciones a Seguridad Social,U,Otros Subsidios,253.27033534999998
2012,20,Desarrollo Social,B,Provisión de Bienes Públicos,1688.5
2012,20,Desarrollo Social,E,Prestación de Servicios Públicos,228.99055088
2012,20,Desarrollo Social,F,Promoción y fomento,52.411134340000004
2012,20,Desarrollo Social,K,Proyectos de Inversión,5.85923508
2012,20,Desarrollo Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1502.09101369
2012,20,Desarrollo Social,O,Apoyo a la función pública y al mejoramiento de la gestión,67.05682397
2012,20,Desarrollo Social,P,"Planeación, seguimiento y evaluación de políticas públicas",1516.73117146
2012,20,Desarrollo Social,R,Específicos,339.55208549
2012,20,Desarrollo Social,S,Sujetos a Reglas de Operación,78174.73409426
2012,20,Desarrollo Social,U,Otros Subsidios,303.03298858
2012,21,Turismo,E,Prestación de Servicios Públicos,401.6322264
2012,21,Turismo,F,Promoción y fomento,4444.85238472
2012,21,Turismo,G,Regulación y supervisión,16.95828572
2012,21,Turismo,I,Gasto Federalizado,1065.9758313300001
2012,21,Turismo,K,Proyectos de Inversión,612.90537663
2012,21,Turismo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,110.09280299
2012,21,Turismo,O,Apoyo a la función pública y al mejoramiento de la gestión,28.2114509
2012,21,Turismo,P,"Planeación, seguimiento y evaluación de políticas públicas",315.66582545
2012,21,Turismo,R,Específicos,7.76409575
2012,21,Turismo,U,Otros Subsidios,739.0012609500001
2012,22,Instituto Federal Electoral,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1648.119551
2012,22,Instituto Federal Electoral,O,Apoyo a la función pública y al mejoramiento de la gestión,124.433412
2012,22,Instituto Federal Electoral,R,Específicos,13821.566549
2012,23,Provisiones Salariales y Económicas,N,Desastres Naturales,5833.15659567
2012,23,Provisiones Salariales y Económicas,R,Específicos,16969.87118036
2012,23,Provisiones Salariales y Económicas,U,Otros Subsidios,26255.57166122
2012,23,Provisiones Salariales y Económicas,Y,Aportaciones a fondos de estabilización,36779.011195
2012,24,Deuda Pública,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",252350.46959711003
2012,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",E,Prestación de Servicios Públicos,33405.31176484
2012,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",I,Gasto Federalizado,0
2012,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,149.51179125
2012,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",O,Apoyo a la función pública y al mejoramiento de la gestión,17.94449341
2012,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",S,Sujetos a Reglas de Operación,24.6880275
2012,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",U,Otros Subsidios,186.2835011
2012,27,Función Pública,K,Proyectos de Inversión,137.49943742
2012,27,Función Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,112.67548344
2012,27,Función Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,1454.1980953900002
2012,28,Participaciones a Entidades Federativas y Municipios,C,Participaciones a entidades federativas y municipios,494264.53239
2012,30,Adeudos de Ejercicios Fiscales Anteriores,H,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS),20820.0083177
2012,31,Tribunales Agrarios,E,Prestación de Servicios Públicos,796.00607239
2012,31,Tribunales Agrarios,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,82.30985956999999
2012,31,Tribunales Agrarios,O,Apoyo a la función pública y al mejoramiento de la gestión,1.7851413
2012,32,Tribunal Federal de Justicia Fiscal y Administrativa,E,Prestación de Servicios Públicos,1998.34126875
2012,32,Tribunal Federal de Justicia Fiscal y Administrativa,K,Proyectos de Inversión,29.546630309999998
2012,32,Tribunal Federal de Justicia Fiscal y Administrativa,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,54.2534494
2012,33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,500516.08912846004
2012,34,Erogaciones para los Programas de Apoyo a Ahorradores y Deudores de la Banca,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",13329.50589034
2012,35,Comisión Nacional de los Derechos Humanos,E,Prestación de Servicios Públicos,748.86185342
2012,35,Comisión Nacional de los Derechos Humanos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,423.28553836000003
2012,35,Comisión Nacional de los Derechos Humanos,O,Apoyo a la función pública y al mejoramiento de la gestión,27.66466235
2012,35,Comisión Nacional de los Derechos Humanos,P,"Planeación, seguimiento y evaluación de políticas públicas",14.24203526
2012,35,Comisión Nacional de los Derechos Humanos,R,Específicos,32.51150329
2012,36,Seguridad Pública,E,Prestación de Servicios Públicos,35777.5150995
2012,36,Seguridad Pública,K,Proyectos de Inversión,9507.64004978
2012,36,Seguridad Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2143.09157813
2012,36,Seguridad Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,93.00631479
2012,36,Seguridad Pública,R,Específicos,1644.5854864300002
2012,37,Consejería Jurídica del Ejecutivo Federal,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,26.444713489999998
2012,37,Consejería Jurídica del Ejecutivo Federal,O,Apoyo a la función pública y al mejoramiento de la gestión,6.531857980000001
2012,37,Consejería Jurídica del Ejecutivo Federal,P,"Planeación, seguimiento y evaluación de políticas públicas",82.69679491
2012,38,Consejo Nacional de Ciencia y Tecnología,E,Prestación de Servicios Públicos,4090.21692421
2012,38,Consejo Nacional de Ciencia y Tecnología,F,Promoción y fomento,1661.80536273
2012,38,Consejo Nacional de Ciencia y Tecnología,K,Proyectos de Inversión,214.88765955000002
2012,38,Consejo Nacional de Ciencia y Tecnología,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,356.50741561
2012,38,Consejo Nacional de Ciencia y Tecnología,O,Apoyo a la función pública y al mejoramiento de la gestión,60.202373460000004
2012,38,Consejo Nacional de Ciencia y Tecnología,P,"Planeación, seguimiento y evaluación de políticas públicas",404.38793515
2012,38,Consejo Nacional de Ciencia y Tecnología,R,Específicos,0
2012,38,Consejo Nacional de Ciencia y Tecnología,S,Sujetos a Reglas de Operación,9742.25280829
2012,38,Consejo Nacional de Ciencia y Tecnología,U,Otros Subsidios,2296.8568968000004
2012,40,Información Nacional Estadística y Geográfica,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,310.97634
2012,40,Información Nacional Estadística y Geográfica,O,Apoyo a la función pública y al mejoramiento de la gestión,59.032905
2012,40,Información Nacional Estadística y Geográfica,P,"Planeación, seguimiento y evaluación de políticas públicas",4858.389197
2013,1,Poder Legislativo,K,Proyectos de Inversión,189.2340943
2013,1,Poder Legislativo,R,Específicos,12413.954687770001
2013,2,Presidencia de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,72.88562687999999
2013,2,Presidencia de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,18.4438183
2013,2,Presidencia de la República,P,"Planeación, seguimiento y evaluación de políticas públicas",3161.17370805
2013,2,Presidencia de la República,R,Específicos,20.93751778
2013,3,Poder Judicial,R,Específicos,43100.669986349996
2013,4,Gobernación,E,Prestación de Servicios Públicos,44104.25827268
2013,4,Gobernación,K,Proyectos de Inversión,1364.72969901
2013,4,Gobernación,L,Obligaciones de cumplimiento de resolución jurisdiccional,51.5
2013,4,Gobernación,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2706.00920548
2013,4,Gobernación,N,Desastres Naturales,142.42306063
2013,4,Gobernación,O,Apoyo a la función pública y al mejoramiento de la gestión,142.80796212
2013,4,Gobernación,P,"Planeación, seguimiento y evaluación de políticas públicas",1917.57969228
2013,4,Gobernación,R,Específicos,975.0536716900001
2013,4,Gobernación,U,Otros Subsidios,9883.369971260001
